group,rel,size,category,summary,has_ip,ips_join,outdated_ips_join,outdated_count,secret_flag,keywords_join
projects,"projects/projects/hydra/Empire of Broken Queens/Empire of Broken Queens – The Definitive Master Document (Expanded Edition with Appendices – December 08, 2025).md",35756,doc,"Markdown doc: Empire of Broken Queens – The Definitive Master Document (Expanded Edition with Appendices – December 08, 2025) | sections: The 19-Trait Sexual Personality DNA System – Every Girl Unique Forever, The SoulForge Engine v12 – Infinite Perfect Daughters Forever, Release Schedule – Locked In",False,,,0,0,
projects,"projects/projects/hydra/Empire of Broken Queens/Empire of Broken Queens – The Definitive Master Document (Maximum Depth Edition with Expanded Appendices – December 08,.md",2017,doc,"Markdown doc: Empire of Broken Queens – The Definitive Master Document (Maximum Depth Edition with Expanded Appendices – December 08, 2025)",False,,,0,0,
projects,"projects/projects/hydra/Empire of Broken Queens/Empire of Broken Queens – The Offline Master Document (December 08, 2025).md",73474,doc,"Markdown doc: Empire of Broken Queens – The Offline Master Document (December 08, 2025) | sections: The 19-Trait Sexual Personality DNA System – Every Girl Unique Forever, The SoulForge Engine v12 – Infinite Perfect Daughters Forever, Release Schedule – Locked In",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/GAME-DESIGN-SYNTHESIS.md,10073,doc,"Markdown doc: Empire of Broken Queens - Complete Game Design Synthesis | sections: Executive Summary, Core Fantasy, The 21 Council Queens",False,,,0,0,"tabbyapi,comfyui,n8n,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/HYDRA-COMPUTE-UPGRADE-ANALYSIS.md,16048,doc,"Markdown doc: Hydra Cluster - hydra-compute GPU Upgrade Analysis | sections: Executive Summary, Before vs After, Cluster Totals",True,192.168.1.250,,0,1,"qdrant,prometheus,grafana,ollama,comfyui,redis,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/HYDRA-CONTROL-PLANE-ANALYSIS.md,36531,doc,"Markdown doc: Hydra Cluster Control Plane - Comprehensive Analysis & Architecture | sections: Executive Summary, Part 1: Current State Analysis, 1.1 Infrastructure Inventory",True,"192.168.1.244,192.168.1.250",,0,0,"hydra-mcp,litellm,letta,qdrant,prometheus,grafana,alertmanager,tabbyapi,ollama,comfyui,n8n,redis,postgres,firecrawl,searxng,perplexica,sillytavern,kokoro"
projects,projects/projects/hydra/Empire of Broken Queens/HYDRA-SCHEMA-ARCHITECTURE.md,101827,doc,"Markdown doc: Hydra Cluster - Complete Schema Architecture | sections: Overview, Layer 7: User Interface Schemas, 7.1 Dashboard Configuration Schema",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/IMPLEMENTATION-ROADMAP.md,8776,doc,"Markdown doc: Empire of Broken Queens - Implementation Roadmap | sections: Current Hydra Cluster Status, Operational Now, Needs Deployment",True,"192.168.1.203,192.168.1.244,192.168.1.250",,0,0,"tabbyapi,comfyui,n8n,redis,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/KUBERNETES-NIXOS-ARCHITECTURE.md,35577,doc,"Markdown doc: Hydra Cluster - Kubernetes on NixOS Architecture | sections: Executive Summary, Part 1: Current State vs Target State, Current Architecture (Docker-based)",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/Mochi Video Workflows – The Heart of Every Blissful Surrender Scene.md,5748,doc,Markdown doc: Mochi Video Workflows – The Heart of Every Blissful Surrender Scene,False,,,0,0,comfyui
projects,projects/projects/hydra/Empire of Broken Queens/QUALITY-SCORING-PIPELINE.md,19059,doc,"Markdown doc: Empire of Broken Queens - Quality Scoring Pipeline | sections: Overview, Architecture, Scoring Models",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/QUEEN-PHYSICAL-DATABASE.md,11623,doc,"Markdown doc: Empire of Broken Queens - Complete Queen Physical Database | sections: Research Methodology, ALPHA TIER (Act 1), 1. Emelie Ekström - ""Nordic Ice""",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/SoulForge Engine v13 – The Infinite Queen Generator (Full Mechanics Breakdown).md,7073,doc,Markdown doc: SoulForge Engine v13 – The Infinite Queen Generator (Full Mechanics Breakdown),False,,,0,0,comfyui
projects,projects/projects/hydra/Empire of Broken Queens/api/Dockerfile,478,other,"Dockerfile: FROM python:3.11-slim | EXPOSE 8080 | CMD [""uvicorn"", ""main:app"", ""--host"", ""0.0.0.0"", ""--port"", ""8080""]",True,0.0.0.0,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/api/docker-compose.yml,744,config,docker-compose: services=1 [empire-api(8081:8080)],True,"192.168.1.203,192.168.1.244",,0,1,"qdrant,comfyui,redis,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/api/main.py,20093,code,"Python FastAPI service: Empire of Broken Queens - Control Plane API | endpoints: GET /health, GET /status, GET /queue/status, GET /queens, GET /queens/{slug}, GET /queens/{slug}/assets",True,"0.0.0.0,192.168.1.203,192.168.1.244",,0,1,"qdrant,comfyui,redis,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/api/requirements.txt,133,log,Text file,False,,,0,0,redis
projects,projects/projects/hydra/Empire of Broken Queens/comfyui/workflows/expression_workflow.json,5929,config,"JSON: keys=last_node_id, last_link_id, nodes, links, groups, config...",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/comfyui/workflows/portrait_workflow.json,6343,config,"JSON: keys=last_node_id, last_link_id, nodes, links, groups, config...",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/comfyui/workflows/pose_workflow.json,6214,config,"JSON: keys=last_node_id, last_link_id, nodes, links, groups, config...",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/database/migrations/001_generation_pipeline.sql,19732,other,Other file,False,,,0,0,qdrant
projects,projects/projects/hydra/Empire of Broken Queens/database/migrations/002_populate_queens.sql,25622,other,Other file,False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/database/migrations/003_add_queen_slug.sql,650,other,Other file,False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/dialogue/prompts/alpha_queens_system.md,8775,doc,"Markdown doc: Alpha Queens - Dialogue Generation System Prompts | sections: Base System Prompt (All Queens), Queen 1: Emilie Ekström (""Nordic Ice""), Character Profile",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/dialogue/prompts/batch_generation_template.json,4782,config,"JSON: keys=tabbyapi_config, system_prompt_template, queens, scene_types, batch_request_example",False,,,0,0,tabbyapi
projects,projects/projects/hydra/Empire of Broken Queens/game/RENPY-STRUCTURE.md,11835,doc,"Markdown doc: Empire of Broken Queens - Ren'Py Game Structure | sections: Overview, Project Structure, Core Systems",False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/game/definitions.rpy,6166,other,Other file,False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/game/script.rpy,3572,other,Other file,False,,,0,0,
projects,projects/projects/hydra/Empire of Broken Queens/n8n/README.md,4066,doc,"Markdown doc: Empire of Broken Queens - n8n Workflows | sections: Setup Instructions, 1. Create PostgreSQL Credential, 2. Import Workflows",True,"192.168.1.203,192.168.1.244",,0,0,"comfyui,n8n,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/n8n/overnight_generation_workflow.json,18411,config,n8n workflow JSON: Empire - Overnight Generation Pipeline,True,"192.168.1.203,192.168.1.244",,0,0,"comfyui,n8n,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/n8n/parallel_generation_workflow.json,12112,config,n8n workflow JSON: Empire - Parallel Generation (Dual GPU),True,192.168.1.203,,0,0,"comfyui,n8n,postgres"
projects,projects/projects/hydra/Empire of Broken Queens/scripts/create_queen_embeddings.py,5216,code,"Python: funcs=setup_insightface, get_face_embedding, get_reference_images, create_queen_embedding...",True,192.168.1.244,,0,0,"qdrant,comfyui"
projects,projects/projects/hydra/HYDRA-MASTER-SYNTHESIS.md,18303,doc,"Markdown doc: HYDRA CLUSTER - MASTER SYNTHESIS & CLAUDE CODE AUTONOMOUS EXECUTION STRATEGY | sections: PART 1: GAP ANALYSIS - What's Missing from Current Documents, 1.1 Items Found in Conversations but NOT in Current Artifacts, 1.2 Items in Artifacts but Incomplete",True,"192.168.1.100,192.168.1.216,192.168.1.244",192.168.1.100,1,0,"litellm,qdrant,prometheus,grafana,alertmanager,tabbyapi,ollama,comfyui,n8n,redis,postgres,tailscale,firecrawl,searxng,perplexica,sillytavern,kokoro"
projects,projects/projects/hydra/HYDRA-SETUP-GUIDE.md,6457,doc,"Markdown doc: HYDRA CLUSTER - Claude Code Setup Guide | sections: What You're Setting Up, STEP 1: Install Claude Code, On Your Windows PC",True,"192.168.1.203,192.168.1.244,192.168.1.250",,0,0,"litellm,qdrant,prometheus,grafana,comfyui,n8n,redis,postgres,firecrawl,searxng,sillytavern"
projects,projects/projects/hydra/LEARNINGS.md,19954,doc,"Markdown doc: HYDRA LEARNINGS | sections: How to Use This Document, [Short Title], Infrastructure Learnings",True,192.168.1.244,,0,1,"litellm,letta,qdrant,prometheus,grafana,dcgm,tabbyapi,ollama,comfyui,n8n,redis,open-webui,kokoro"
projects,projects/projects/hydra/README.md,2382,doc,"Markdown doc: Hydra Documentation Package | sections: Installation, How It Works, Files Overview",False,,,0,0,
projects,projects/projects/hydra/ROADMAP.md,13366,doc,"Markdown doc: HYDRA ROADMAP | sections: Current Position, Phase 8: Memory Layer (Weeks 1-3), Week 1: Letta Deployment",False,,,0,0,
projects,projects/projects/hydra/STATE.json,7271,config,"JSON: keys=generated_at, version, cluster, services, containers, metrics...",False,,,0,0,"hydra-mcp,litellm,letta,qdrant,prometheus,grafana,alertmanager,n8n,redis,postgres,open-webui,firecrawl,searxng,perplexica,sillytavern,kokoro"
projects,projects/projects/hydra/VISION.md,7062,doc,"Markdown doc: HYDRA VISION | sections: What Hydra Is, The End State, Morning",False,,,0,0,
projects,projects/projects/hydra/alert_rules.yml,10544,config,Prometheus alert rules YAML,False,,,0,0,"hydra-mcp,litellm,qdrant,prometheus,grafana,alertmanager,dcgm,tabbyapi,ollama"
projects,projects/projects/hydra/api_fixed.ts,8252,code,TS API/client code,True,192.168.1.244,,0,0,"letta,qdrant,prometheus,alertmanager,ollama"
projects,projects/projects/hydra/config/alertmanager.yml,758,config,Alertmanager config YAML,False,,,0,0,"hydra-mcp,alertmanager"
projects,projects/projects/hydra/config/n8n-container-alert-workflow.json,5065,config,n8n workflow JSON: Hydra Container Alerts,False,,,0,0,"hydra-mcp,alertmanager,n8n"
projects,projects/projects/hydra/grafana-ai-dashboard.json,10338,config,Grafana dashboard JSON: Hydra AI Inference,False,,,0,0,"litellm,letta,prometheus,tabbyapi,ollama"
projects,projects/projects/hydra/hydra-docs.tar.gz,23799,archive,Archive file (.gz),False,,,0,0,
projects,projects/projects/hydra/hydra-fun-stack-merge.tar.gz,26518,archive,Archive file (.gz),False,,,0,0,
projects,projects/projects/hydra/import_knowledge.ps1,1126,code,PS1 script,True,192.168.1.244,,0,0,letta
projects,projects/projects/hydra/import_knowledge_to_letta.py,2040,code,"Python: funcs=import_file, main",True,192.168.1.244,,0,0,letta
projects,projects/projects/hydra/knowledge/automation.md,13299,doc,"Markdown doc: Automation & Agent Framework - Hydra Cluster | sections: Architecture Overview, n8n Workflow Automation, Overview",False,,,0,0,
projects,projects/projects/hydra/knowledge/creative-stack.md,11672,doc,"Markdown doc: Creative Stack Knowledge Base | sections: Architecture, ComfyUI (Image Generation), Location",False,,,0,0,
projects,projects/projects/hydra/knowledge/databases.md,8371,doc,"Markdown doc: Database Stack Knowledge Base | sections: Overview, PostgreSQL, Docker Setup",True,192.168.1.244,,0,1,"litellm,qdrant,grafana,n8n,redis,postgres"
projects,projects/projects/hydra/knowledge/inference-stack.md,9362,doc,"Markdown doc: Inference Stack Knowledge Base | sections: Architecture Overview, TabbyAPI + ExLlamaV2 (Primary), Why ExLlamaV2",False,,,0,0,
projects,projects/projects/hydra/knowledge/infrastructure.md,10997,doc,"Markdown doc: Infrastructure Knowledge Base | sections: Hardware Specifications, hydra-ai (Primary Inference Node), hydra-compute (Secondary Inference + Image Gen)",True,"0.0.0.0,192.168.1.0,192.168.1.1,192.168.1.118,192.168.1.120,192.168.1.135,192.168.1.139,192.168.1.184,192.168.1.203,192.168.1.216,192.168.1.244,192.168.1.250,192.168.1.76,192.168.3.113","192.168.1.118,192.168.1.120,192.168.1.135,192.168.1.139,192.168.1.184,192.168.1.76",6,1,"litellm,letta,qdrant,prometheus,grafana,alertmanager,tabbyapi,ollama,comfyui,n8n,redis,postgres,firecrawl,searxng,perplexica,sillytavern,kokoro"
projects,projects/projects/hydra/knowledge/media-stack.md,12166,doc,"Markdown doc: Media & Download Stack Knowledge Base | sections: Architecture Overview, *Arr Stack, Prowlarr (Indexer Manager)",False,,,0,0,
projects,projects/projects/hydra/knowledge/models.md,7478,doc,"Markdown doc: AI Models Knowledge Base | sections: Model Selection Philosophy, Primary LLM Models (hydra-ai, 56GB VRAM), General Purpose",False,,,0,0,"tabbyapi,ollama,sillytavern"
projects,projects/projects/hydra/knowledge/observability.md,12251,doc,"Markdown doc: Observability Stack - Hydra Cluster | sections: Architecture Overview, Components, Prometheus (Metrics Collection)",False,,,0,0,
projects,projects/projects/hydra/knowledge/troubleshooting.md,10589,doc,"Markdown doc: Troubleshooting Guide | sections: Quick Diagnostics, Check All Services Health, From hydra-storage",True,"192.168.1.203,192.168.1.244",,0,1,"hydra-mcp,letta,qdrant,prometheus,alertmanager,dcgm,postgres"
projects,projects/projects/hydra/mcp/claude_code_mcp_config.json,325,config,Claude/Project MCP configuration (.mcp.json),True,192.168.1.244,,0,0,
projects,projects/projects/hydra/mcp/gpu_endpoint_update.py,4229,code,Python FastAPI service | endpoints: GET /gpu/status,True,"192.168.1.203,192.168.1.250",,0,0,dcgm
projects,projects/projects/hydra/mcp/hydra_mcp_proxy.py,11758,code,"Python: funcs=http_get, http_post, handle_tool_call, write_response...",True,192.168.1.244,,0,0,"hydra-mcp,litellm,letta,qdrant,prometheus"
projects,projects/projects/hydra/mcp/mcp_header_fix.py,1374,code,Python: Hydra MCP Server v2 - Unified Control Plane API with Safety Layer,False,,,0,0,"litellm,letta,qdrant,prometheus"
projects,projects/projects/hydra/mcp/mcp_server.py,31423,code,"Python FastAPI service: Hydra MCP Server v2 - Unified Control Plane API with Safety Layer | endpoints: GET /health, GET /cluster/status, GET /services/status, GET /services/detailed, GET /metrics/summary, GET /metrics/nodes",True,"0.0.0.0,192.168.1.203",,0,1,"litellm,letta,qdrant,prometheus,grafana,alertmanager,redis,postgres"
projects,projects/projects/hydra/mcp/mcp_server_live.py,28822,code,"Python FastAPI service: Hydra MCP Server v2 - Unified Control Plane API with Safety Layer | endpoints: GET /health, GET /cluster/status, GET /services/status, GET /metrics/summary, GET /metrics/nodes, GET /metrics",True,"0.0.0.0,192.168.1.203",,0,1,"litellm,letta,qdrant,prometheus,grafana,alertmanager,redis,postgres"
projects,projects/projects/hydra/mcp_server_original.py,31151,code,"Python FastAPI service: Hydra MCP Server v2 - Unified Control Plane API with Safety Layer | endpoints: GET /health, GET /cluster/status, GET /services/status, GET /services/detailed, GET /metrics/summary, GET /metrics/nodes",True,"0.0.0.0,192.168.1.203",,0,1,"litellm,letta,qdrant,prometheus,grafana,alertmanager,redis,postgres"
projects,projects/projects/hydra/mcp_server_websocket.py,36842,code,"Python FastAPI service: Hydra MCP Server v2 - Unified Control Plane API with Safety Layer | endpoints: GET /health, GET /cluster/status, GET /services/status, GET /services/detailed, GET /metrics/summary, GET /metrics/nodes",True,"0.0.0.0,192.168.1.203",,0,1,"litellm,letta,qdrant,prometheus,grafana,alertmanager,redis,postgres"
projects,projects/projects/hydra/model_management.py,9013,code,"Python FastAPI service | endpoints: GET /models/list, GET /models/tabby, GET /models/ollama, POST /models/tabby/load, POST /models/tabby/unload, POST /models/ollama/pull",True,"192.168.1.175,192.168.1.250",192.168.1.175,1,0,"tabbyapi,ollama"
projects,projects/projects/hydra/n8n-workflows/letta-memory-update.json,7905,config,n8n workflow JSON: Letta Memory Update,True,192.168.1.244,,0,0,"hydra-mcp,letta,alertmanager,n8n"
projects,projects/projects/hydra/n8n_auto_recovery_workflow.json,7521,config,n8n workflow JSON: Hydra Service Auto-Recovery,True,192.168.1.244,,0,0,"hydra-mcp,litellm,letta,prometheus,grafana,tabbyapi,n8n"
projects,projects/projects/hydra/page_fix.tsx,15343,code,TSX React component: Home,True,"192.168.1.244,192.168.1.250,192.168.1.251",192.168.1.251,1,0,letta
projects,projects/projects/hydra/patch_api_auth.py,8187,code,"Python FastAPI service | endpoints: GET /auth/status, POST /auth/validate, POST /auth/keys/generate",False,,,0,1,prometheus
projects,projects/projects/hydra/patch_discord_webhook.py,5370,code,Python FastAPI service | endpoints: POST /webhooks/discord,False,,,0,0,"prometheus,alertmanager"
projects,projects/projects/hydra/patch_gpu_metrics.py,5318,code,Python FastAPI service | endpoints: GET /gpu/status,False,,,0,0,"prometheus,dcgm"
projects,projects/projects/hydra/patch_inference_tracking.py,9314,code,"Python FastAPI service | endpoints: POST /inference/complete, GET /inference/stats, GET /metrics",False,,,0,0,"litellm,prometheus"
projects,projects/projects/hydra/patch_litellm_health.py,2201,code,Python script/module,True,192.168.1.244,,0,0,litellm
projects,projects/projects/hydra/patch_mcp.py,6817,code,Python FastAPI service | endpoints: GET /ws/status,False,,,0,0,prometheus
projects,projects/projects/hydra/patch_models.py,6269,code,"Python FastAPI service | endpoints: GET /models/list, GET /models/tabby, POST /models/tabby/load, POST /models/tabby/unload",True,"192.168.1.175,192.168.1.250",192.168.1.175,1,0,"prometheus,tabbyapi,ollama"
projects,projects/projects/hydra/patch_proxy_endpoints.py,7886,code,"Python FastAPI service | endpoints: GET /proxy/alertmanager/alerts, GET /proxy/alertmanager/silences, POST /proxy/alertmanager/silences, DELETE /proxy/alertmanager/silence/{silence_id}, GET /proxy/ollama/tags, GET /proxy/ollama/ps",True,"192.168.1.244,192.168.1.251",192.168.1.251,1,0,"letta,alertmanager,ollama"
projects,projects/projects/hydra/patch_rag_pipeline.py,14455,code,"Python FastAPI service | endpoints: GET /rag/collections, POST /rag/collections/{collection_name}, POST /rag/ingest, POST /rag/ingest/batch, POST /rag/query, DELETE /rag/documents/{collection}/{doc_id}",True,192.168.1.203,,0,0,"litellm,qdrant,ollama"
projects,projects/projects/hydra/scripts/add_knowledge.py,4258,code,"Python: funcs=get_embedding, get_next_id",True,"192.168.1.0,192.168.1.203,192.168.1.244,192.168.1.250",,0,0,"hydra-mcp,letta,qdrant,prometheus,alertmanager,tabbyapi,ollama"
projects,projects/projects/hydra/scripts/escalation_protocols.py,14285,code,"Python: classes=Severity, ActionType, EscalationLevel, ConfidenceScore... | funcs=main",False,,,0,0,"hydra-mcp,ollama"
projects,projects/projects/hydra/scripts/generate_state.py,5340,code,"Python: funcs=safe_get, get_cluster_status, get_services_status, get_containers...",True,"192.168.1.203,192.168.1.244",,0,0,"letta,qdrant,prometheus,ollama"
projects,projects/projects/hydra/scripts/letta_memory_tools.py,6183,code,Python: classes=LettaMemory | funcs=main,True,192.168.1.244,,0,0,"letta,alertmanager"
projects,projects/projects/hydra/scripts/postgres_backup.sh,2683,code,SH script: !/bin/bash Hydra PostgreSQL Backup Script Backs up all PostgreSQL databases with rotation and compression Designed to be,False,,,0,0,"letta,postgres"
projects,projects/projects/hydra/storage_endpoint.py,4050,code,Python FastAPI service | endpoints: GET /storage/pools,False,,,0,0,
projects,projects/projects/hydra/temp/mcp_dashboard.json,2465,config,Grafana dashboard JSON: MCP Control Plane,False,,,0,0,"hydra-mcp,qdrant"
projects,projects/projects/hydra/temp/mcp_server.py,14245,code,"Python FastAPI service: Hydra MCP Server - Unified Control Plane API for Claude Code | endpoints: GET /health, GET /cluster/status, GET /metrics/summary, GET /metrics/nodes, POST /letta/message, GET /letta/memory",True,"0.0.0.0,192.168.1.203",,0,0,"litellm,letta,qdrant,prometheus"
projects,projects/projects/hydra/temp/mcp_server_v2.py,26022,code,"Python FastAPI service: Hydra MCP Server v2 - Unified Control Plane API with Safety Layer | endpoints: GET /health, GET /cluster/status, GET /services/status, GET /metrics/summary, GET /metrics/nodes, GET /metrics",True,"0.0.0.0,192.168.1.203",,0,1,"litellm,letta,qdrant,prometheus,grafana,alertmanager,redis,postgres"
projects,projects/projects/hydra/ui/.env.local.example,181,config,Env example: vars=NEXT_PUBLIC_HYDRA_MCP_URL,True,192.168.1.244,,0,0,
projects,projects/projects/hydra/ui/Dockerfile,840,other,"Dockerfile: FROM node:20-alpine AS base | EXPOSE 3000 | CMD [""node"", ""server.js""]",True,0.0.0.0,,0,0,
projects,projects/projects/hydra/ui/docker-compose.yml,312,config,docker-compose: services=1 [hydra-ui(3200:3000)],True,192.168.1.244,,0,0,
projects,projects/projects/hydra/ui/next.config.js,217,code,JS file,True,192.168.1.244,,0,0,
projects,projects/projects/hydra/ui/package.json,580,config,"JSON: keys=name, version, private, scripts, dependencies, devDependencies",False,,,0,0,
projects,projects/projects/hydra/ui/postcss.config.js,88,code,JS file,False,,,0,0,
projects,projects/projects/hydra/ui/src/app/globals.css,5196,other,Other file,False,,,0,0,
projects,projects/projects/hydra/ui/src/app/layout.tsx,716,code,TSX React component: RootLayout,False,,,0,0,
projects,projects/projects/hydra/ui/src/app/page.tsx,15158,code,TSX React component: Home,True,"192.168.1.244,192.168.1.250,192.168.1.251",192.168.1.251,1,0,letta
projects,projects/projects/hydra/ui/src/components/AIModelsPanel.tsx,9937,code,TSX React component/page,False,,,0,0,ollama
projects,projects/projects/hydra/ui/src/components/AlertsPanel.tsx,12507,code,TSX React component/page,True,192.168.1.244,,0,0,alertmanager
projects,projects/projects/hydra/ui/src/components/AuditLog.tsx,8238,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/CollapsiblePanel.tsx,1676,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/ContainerList.tsx,13934,code,TSX React component/page,False,,,0,1,
projects,projects/projects/hydra/ui/src/components/CrewStatusPanel.tsx,10883,code,TSX React component/page,True,"192.168.1.244,2.37.996.608",,0,0,
projects,projects/projects/hydra/ui/src/components/GPUMetricsPanel.tsx,13352,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/Header.tsx,12639,code,TSX React component/page,True,192.168.1.244,,0,0,"grafana,n8n"
projects,projects/projects/hydra/ui/src/components/HelpGlossary.tsx,12992,code,TSX React component/page,True,192.168.1.244,,0,0,"litellm,letta,qdrant,prometheus,grafana,alertmanager,tabbyapi,ollama,comfyui,n8n,redis,postgres,open-webui"
projects,projects/projects/hydra/ui/src/components/LettaChat.tsx,8828,code,TSX React component/page,False,,,0,0,letta
projects,projects/projects/hydra/ui/src/components/LogViewer.tsx,9581,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/NodeCard.tsx,5556,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/NodeDetailModal.tsx,11377,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/PullToRefreshIndicator.tsx,2761,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/QuickActions.tsx,9681,code,TSX React component/page,True,192.168.1.244,,0,0,prometheus
projects,projects/projects/hydra/ui/src/components/ServiceDependencyGraph.tsx,10950,code,TSX React component/page,False,,,0,0,"hydra-mcp,litellm,letta,qdrant,prometheus,grafana,alertmanager,ollama,comfyui,n8n,open-webui"
projects,projects/projects/hydra/ui/src/components/ServiceList.tsx,13351,code,TSX React component/page,True,"192.168.1.244,192.168.1.250,192.168.1.251",192.168.1.251,1,0,"hydra-mcp,litellm,letta,qdrant,prometheus,grafana,alertmanager,ollama,comfyui,n8n,open-webui"
projects,projects/projects/hydra/ui/src/components/Skeleton.tsx,5453,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/Sparkline.tsx,3999,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/StatusIndicator.tsx,984,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/StoragePools.tsx,5338,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/ThemeProvider.tsx,1681,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/components/Toast.tsx,4465,code,TSX React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/hooks/useGpuMetricsHistory.ts,2111,code,TS exports: useGpuMetricsHistory,False,,,0,0,
projects,projects/projects/hydra/ui/src/hooks/useKeyboardShortcuts.ts,1389,code,TS exports: useKeyboardShortcuts,False,,,0,0,
projects,projects/projects/hydra/ui/src/hooks/useLocalStorage.ts,3086,code,"TS exports: useLocalStorage, usePanelCollapse, useUserPreferences",False,,,0,0,letta
projects,projects/projects/hydra/ui/src/hooks/useMetricsHistory.ts,2060,code,TS exports: useMetricsHistory,False,,,0,0,
projects,projects/projects/hydra/ui/src/hooks/usePullToRefresh.ts,3115,code,TS React component/page,False,,,0,0,
projects,projects/projects/hydra/ui/src/hooks/useWebSocket.ts,6041,code,TS React component/page,True,192.168.1.244,,0,0,
projects,projects/projects/hydra/ui/src/lib/api.ts,9139,code,TS API/client code,True,"192.168.1.244,192.168.1.251",192.168.1.251,1,0,"letta,qdrant,prometheus,alertmanager,ollama"
projects,projects/projects/hydra/ui/tailwind.config.ts,1339,code,TS exports: config,False,,,0,0,
projects,projects/projects/hydra/ui/tsconfig.json,562,config,"JSON: keys=compilerOptions, include, exclude",False,,,0,0,
projects,projects/projects/hydra/ui_api_fixed.ts,7255,code,TS API/client code,True,192.168.1.244,,0,0,"letta,qdrant,prometheus,alertmanager,ollama"
projects,projects/projects/hydra/update_api.py,1652,code,Python script/module,False,,,0,0,letta
